Timestamp,Review,Sentiment
2025-07-18 21:18:21,"great experience marriott city wall just returned weeks china stop beijing stayed new marriott city wall, comfortable staff attentive helpful, 8 weeks old arrived obviously beautifully, equipped room amenity, staff n't delightful, worked different concierges efficient possible, enjoyed buffet breakfast morning staff remembered morning, guys hotel helped taxi, terrific, location convenient taxi ride necessary main historical sights, wonderful guide days johanna unfortunately not email, need guide ask concierge help setting, highly recommend guide car driver, better way efficiently, took mytianyu hike wall day, second day went beijing main sites including lunch family hutong, terrific visit beijing,  ",1
2025-07-18 21:18:21,"wonderful hotel fantastic hotel fantastic location fantastic staff, boyfriend stayed weekend city break loved minute it.location right middle, really fun bars clubs comedy clubs just outside hotel door, liedseplein great food/drink dancing night away, recommend bulldog bit cliched hey dam, tram stops musuem district canal tour pick point tourist information fashion district casino 5 mins walking distance, red light district centraal station littel away no 10 min tram ride beds amazing spacious, extremely comfortable ensure good nights sleep, despite right heart action experienced no problems noise pollution.service reception staff helpful polite professional friendly, asked advice book canal tour gave 10 discount voucher, complimentary apples mineral water bonus business travellers despite holiday boyfriend prep meeting work used business center hour, good internet service adn printing facilities, surfing web little pricey,  ",1
2025-07-18 21:18:21,"nice resort stay bahia prinicipe week april 12 april 19 3 couples area, nice resort, requested couples place villas needless say 3 couples stayed villa 15 stuck villa 11. told just short walk believed did not realize just big resort, pool kids club, not big deal did request prior leaving states arrived resort, resort clean neat freak resort passes high standards, cleaning polishing, food ok serving people like repeats main things, 3 al carte restaurants managed sneak 2 meals cancellations, check guest services people cancel spots, main buffet smell soon walk door turns stomache, 6th day husband refused eat buffet, al carte nice change pace wonderful way end day, relaxing felt rushed.beach just past reviews states wonderful, did excursions samona island beautiful place believe carribean, ride big star fish unbelievable, did outback safari nice trip money 80.00 piece, definetly return resort,  ",1
2025-07-18 21:18:21,"not bad, stayed nights husband mid october year.we originally booked stay agon frankfurter allee got hotel double booked, need n't worried immediately transported hotel taxi paid hotel chain pleased, staff pleasant rooms clean, breakfast buffett style nice.the room husband got like apartment small kitchen area balcony good view, bathroom shower clean easy use hotel 5/10 minutes walk alexanderplatz, recommend going tv tower early queues long, recommend tour bus takes approx, 2 hours, worth doing, liked hotel no reason complain,  ",1
2025-07-18 21:18:21,"great location read reviews saying rooms small dirty little apprehensive, room quite large having 3 windows looking hotel quiet, furnishings need update room clean, bathroom large, good separate area smokers breakfast room, good selection food, staff friendly helpful, no hesitation staying,  ",1
2025-07-18 21:18:21,"iberostar fantastic just returned trip dominican republic punta cana, best vacations on.the staff iberostar willing help guests, smiling helpful, servers activities staff helpful.when arrived not happy room, damp musty smell, did not view, hotel gave upgraded room day thoroughly enjoyed.the food fantastic high quality huge menu selection, got bored food, different lunch dinner buffets, breakfast buffet day huge selection not problem all.the la carte restaurants fantastic, went rock cafe pagoda marimba sibila, sibila best.the management gave fruit plate complimentary bottle champagne birthday there.the grounds swimming pools class condition, hotel busy look good shady spot poolside beach, guess good beach spot early.all non-motorized water sports free sail boats booked out.there going, activities staff knew names second day, smiling considering work 16 hour days jobs iberostar, got impression staff trained treating tourists, figured staff great attitude iberostar probably takes good care them.i iberostar resort going,  ",1
2025-07-18 21:18:21,"love melia, kbs rye ny returned trip planning melia december 5th time say time getss better quality hotel far teh best teh dr. staff friendly attentive remember country not expect new york minuet great, beach spectacular pools nice time going food quality dramatically improved, not wait return teh friends,  ",1
2025-07-18 21:18:21,"clean no frills holiday inn express condado area san juan clean comfortable quiet hotel, continental breakfast served no restaurant, recommend hotel one-night stay not,  ",0
2025-07-18 21:18:21,"charming hotel great location pleased alexis, charming little hotel walking distance pike market shops restaurants needed, staff friendly courteous especially valet staff bell hops, comfortable hotel beds slept,  ",1
2025-07-18 21:18:21,"booklover retreat millionaire terrace wife returned library hotel november 2004. thermostat room controlled functioned simply efficiently, bathrobes hung closet hangers said trust guests, know does not sound like returning italy having none elated.each room stocked books specific categories vcr, terrace reminds photo shoot glamourous magazine, purchase bottle wine well-stocked shop madison avenue 40th street sent terrace, smokers indulge, chinesedelivered room enjoyed cozy room blocks nyc library grand central terminal opposite direction,  ",1
2025-07-18 21:18:21,"thanks crowne plaza stayed feb 12-19 2006. loved hotel, oversized junior suite corner room spacious sitting area, staff hotel pleasant, single one.the hotel convenient central, n't far, conference moscone center pleasant 5-10 min, walk.when left forgot sentimental blanket baby crib, forgot 2 weeks surprise kept blanket, not mailed expense, service.thanks crowne plaza san francisco wonderful stay,  ",1
2025-07-18 21:18:21,"beautiful gardens husband booked 10 night stay celebrated 40th birthday, following long journey uk finally arraived hyatt greeted lovely smiling staff bearing lei garlands cold fruit juice, check easy straight forward shown room- 2301 overlooked absolutely stunning gardens, huge sun terrace 2 sun loungers parasol addition small patio table chairs, no sign dampness room spotlessly clean, upgraded regency club recommend, regency lounge peaceful perfect way start day gentle breakfast overlooking pretty pond watching fish dragonflys occasional lizard, pleasant day cup tea/coffee early evening pre-dinner drink, experienced problem obtaining sun lounger, plenty available 11am, slight critisism parasols available palm trees did n't provide shade- easily burnt pale british skin ate quite times hotel prices reasonable fish oomang grill delicious, outside hotel plenty cheaper restaurants favourites bonsai cafe 20 minute walk north sea promenade, walked night dark overhead lights not working advice torch.we tried cheaper spa outside hotel jari menari seminyak, wening massage hyatt spa just bed wonderfully relaxing worth higher price, days hired driver took rice fields temples ubud bali bird reptile park barong bali try fit 2 days, bali forum website invaluable planning trip admit concerned negative reviews evaporated arrived, staff n't pleasant helpful genuinely friendly.we hope make return trip bali no hesitation staying hyatt,  ",1
2025-07-18 21:18:21,"great place little gem great, checked hotels internet making booking glad did homework, central absolutely rooms lovely staff friendly, ask room number huge chandelers ground floor no steep stairs negotiate drinks, going amsterdam definitely stay,  ",1
2025-07-18 21:18:21,"loved staff stayed nights november 2007. time venice unfamiliar, walked directly boat straight ahead asked hotel daniel directions, called stephano met minutes, short short walk alley, no dragging luggage forever streets, carried luggage upstairs poor guy, surprised double room balconey, modern pristine fresh smelling clean, bathroom gorgeous, felt luxurious comforting, safe phone window balconey stocked mini bar, heaven, stephano professional helpful kind, breakfast fine, ordered 3 coffee no did not look funny feel fresh fruit rolls toast juice yogurt omlette, not hungry hours, waiter kind smiles asked wanted coffee forth, feel welcome like guests treated smiles kindness corner, location none doges palace outside balconey minutes 5 foot, stephano went way making dinner reservations mapping teaching italian government, host like truly makes experience fuller richer, recommend hotel room step standard double worth, pleased hotel met lovely person staff,  ",1
2025-07-18 21:18:21,"great location spent 5 nights h10 montcada, aerobus airport placa catalunya convenient good deal 4.10 euro, arriving early sunday morning decided skip metro walked rest way, quickly realized centrally located hotel, smallest hotel room stayed laid functional comfortable, room 7th floor facing street, street noise view great, waking morning seeing cathedral roman wall just street amazing, church bells start 6am city literally comes life.the location perfect want explore gothic area, port parc la ciutadella 10 minute walk, jaume metro station right outside hotel numerous restaurants cafes bakeries near, barcelona wonderful city walking, walked 6-8 miles day breakfast buffet helped satisfied took break tapas afternoon, offer large selection fresh fruits cereals meats cheeses pasteries, need roll cup coffee save euro cafe, staff friendly helpful spoke english,  ",1
2025-07-18 21:18:21,"thanks tripadvisor, visited march weather perfect, booked month early used aaa rate, economical used tripadvisor reviews make choice, arrived checked luggage rooms not quite ready, receptions staff great, lobby hearkens early 20th century bavarian hotels, nice, daily tea available guests afternoons.room great, no ac bay need summer, room looked similar pictures website spacious flat screen tv wall mounted no furniture desk extra chair present, beds bit old comfortable, bathroom cleanthere good complimentary coffee tea mornings just willing 9th floor it.all ca n't wrong kensington park, location amazing, 5 minute walk powell bart station powell cable car line closest stop literally fifty paces powell, really union square close major shopping, 10 minute walk china town, 30 bus goes wharf/ghiradelli square area palace fine arts stockton street powell closest bus stop yards union stockton.there walgreens block hotel right corner need basic goods snacks, spring disposable cooler ice ice machines floors 9 12, borders steps away case need seattle best coffee guidebook, caveats bathroom lobby-no ac-ice not convenient no ice bucket linersdespite definitely recommend hotel,  ",1
2025-07-18 21:18:21,"excellent hotel clean good food excellent staff freindly people, good value money included breakfast taxes, good location just opposite central station tram station corner, excellent selection tourist information foyer rooms, walking tour buy guide old city hotel reception,  ",1
2025-07-18 21:18:21,"nice hotel husband spent seven nights hotel december 29th january 5th great time, centrally located used metro buses taxis, city people enjoyed corner room 208 second floor balconies gran street, room bathroom spacious nicely furnished clean, lot storage space bed big comfortable lighting excellent, not bothered gran via__Ç_é_ noise windows closed room soundproofed, buffet breakfast included rate ok lot cold warm options, receptionists especially oscar ruth professional friendly polite extremely helpful, great hotel recommend not hesitate return,  ",1
2025-07-18 21:18:21,"absolutely superb wife just returned night stay new york palace, left uk hotel extremely helpful answering questions booking restaurants arrived check-in swift friendly minutes thirtieth floor executive room spacious extremely comfortable equiped fine views st patrick cathedral, strongly recommend executive rooms benefits include use executive lounge serves complimentary buffet breakfast drinks lunch time snacks tea evening snacks, ate gilt restaurant night food superb standards, hotel staff friendly efficient food excellent, hotel superbly located, wife consider hotel excellent value money strongly recommend visiting new york, ca n't wait return,  ",1
2025-07-18 21:18:21,"nice little hotel came sf business select reasonably priced hotel, pleasantly surprised hotel layne, family-run make feel welcome, rooms basic amenities ironing board blow dryer not fancy, bathroom spotless, neighborhood borders tenderloin streets little tricky panhandlers not worst seen, just use street smarts fine, stay, yes,  ",1
2025-07-18 21:18:21,"secrets paradise absolutely loved secrets, husband celebrated anniversary paradise retreat june 18 22. run great could-have-been betters arrival-yes van ride hour long times plenty potholes not bad ride, u dominicans really live treated cows roadway, coulda reached touched them.arrival hotel-i ask mimosa room n't ready just meant went straight lunch buffet, yummy, decor-the place absolutely beautiful room magnificent, clean luxurious love jacuzzi, certainly did, online pictures n't justice, point contention softer bathroom tissue please.pools/beach-fantastic, bungalows private no problem getting time, pool n't deep great getting wet, beach tranquil damn helicopters kept passing minutes day, sound ocean soothing pina coladas coconuts perfect waitress swung beach, ocean-the water rough not rough, dove fun, not deep unless u way out.restaurant-good quisqueya absolute best, romantic delicious service impeccable, dining spots u order lobster forewarned not typical american-style fat lobster tail, grilled lobsters secrets r quite small tiny fact, thankfully u 4 plate usually.spa-i enjoyed treatments tho lost reservations, shows-even tho kinda cheesy quite entertaining.ok real complaint rat saw, think dead dying cuz just sitting did n't budge squealed surprise, realized surroundings nothing grass weeds resort not occasional rodent, overall place beautiful rooms divine food scrumptuous service exceptionally friendly, blast, yes completely goal visiting world repeating, enjoy trip,  ",1
2025-07-18 21:18:21,"good just good night stay hotel happy aspect experience initial contact booking car parking porter service.various people praised staff add praise quite refreshing visit hotel staff really care.the minor grumble shower room fairly useless.we use hotel,  ",1
2025-07-18 21:18:21,"average, staff attitude stayed convenience ferry terminals macau.check-in bar, lady counter attitude doing favour, got room smoking room stunk badly requested non-smoking, asked change actually smaller crammed room, small chair small desk used 45degree angle, not fit straight desk porer moved cases new room basically dumped walked room, staying night decided grin bear it.stay not likely,  ",0
2025-07-18 21:18:21,"fantastic hotel, husband just returned 4 night stay benjamin just wanted comment lovely hotel, 1 bedroom suite spacious comfortable hotel staff friendly efficient, make use concierge knowledgable restaurant reservations great places, did not use gym spa not comment did experience certainly stay recommending friends visit new york,  ",1
2025-07-18 21:18:21,"not bad expected booked hotel local travel agent, came home checked trip advisor wondered earth going, did want change glad did n't, room nothing like reports said, clean tidy, old building looks bit grotty end day place shower sleep obviously owners taken note previous reports, hotel not badly situated roof garden spectacular views city, n't great expectations wo n't disappointed expected worst quite surprised,  ",0
2025-07-18 21:18:21,"pleasant stay pleasant stay el san juan towers new year eve year, traded time share little nervous reading reviews, room lovely new kitchen terrace ocean view, staff hotel helpful available set nice atmosphere, new years eve provided snacks hats noisemakers bar, needed pay wanted room cleaned, location great lots hotel restaurants walking distance, pool area fine not crowded needed worry getting seat, real complaint access beach extremely awkward need carry beach chairs garage really did not spend time felt time share trade got terrific value expensive week travel,  ",1
2025-07-18 21:18:21,"super location husband just returned mediterranean cruise emerald princess, barcelona port disembarked, wanted experience barcelona going home wanted near las rambla street action barcelona, n't miss walking length street placa catalunya port, hotel gravina close not expensive compared hotels, definitely need 2 days stayed 1 night n't enough.the hotel nothing rave clean great taking airport bus morning, 10 minute walk luggage placa catalunya, blue aerobus caught far park hotel walk placa catalunya, cost 4 euros pp bus took 20 minutes airport, people using bus 6:30, runs 15 20 minutes drops right terminal need.if want beautiful hotel n't want clean expensive wo n't disappointed.by way sure taxi cruise line early taxi, waited 1 hour long hot line taxi driver did n't know hotel gravina showed address confirmation statement internet,  ",1
2025-07-18 21:18:21,"great hotel wound picking bad hotel having change, not better choice 1, location did not want noisy street wanted near shops, hotel perfect location north end ramblas one-way street, room overlooking street doors opened balcony trouble noise, 2. room comfortable super clean, bathroom modern big fluffy over-sized towels, a/c worked tv station english, hurrah, news did n't watch sky news day, lots closet hanging space mini-bar safe.3, internet not big deal important, wifi worked perfectly free, business center lobby remember correctly 3 computers printers free.4, staff nice helpful, phone n't working know did n't use night asked wake-up 4:15am order leave airport 5am, actually came room knocked door make sure phone wouldnt work nice bar lobby did not chance check though.all great stay,  ",1
2025-07-18 21:18:21,"absolutely fantastic place stay husband stayed swissotel stamford times, 34 nights altogether.on visit took young children loved hotel.the staff pleasant restaurants good.we high floor views spectacular.if stayed hotel singapore know regret not going stamford.we plan going fifth time year.the hotel friendly atmosphere feel relaxed, love recommend family friends,  ",1
2025-07-18 21:18:21,"loved room 433 arrived schoenefeld 2200 ryanair got airport express train re7 rb14 runs half hour 2.10 euros, big queues ticket machines pay train, arriving zoologischer garten approaching midnight got taxi 6 euros hotel, accordance previous reviews asked room rear, got room 108 stunk like ashtray got immediate swap room 433. massive room smelt brand new, s bahn not running time noise not problem, staff helpful used airmiles book holiday n't comment value, wife no complaints, buelowstrasse station closed used kurfuerstenstrasse station 5 minute walk away, daily run ticket tageskarte zone ab 5.80 euros gives radius 15 miles travel u bahn s bahn trams buses, sure validate ticket machine ticket dispenser train, plain-clothes ticket inspectors n't tempted travel ticket, grade hotel aldea 3 star certainly not usual 4 star handy, mick sue, notts,  ",1
2025-07-18 21:18:21,"friendly fairly priced clean stayed nadia hotel times 1st time write review, hotel heart amsterdam makes downtown just walking minutes, infront directly tram bus stations easily need city.the hotel clean stuff friendly makes feel home, rooms clean equipped, building gives feeling old modernized amsterdam, bad issue hotel stairs case amsterdam hotels built inside historical city buildings, room size ok not big, definetely recommend continue staying visits amsterdam,  ",1
2025-07-18 21:18:21,"disappointing honest honest did n't know expect reading conflicting reviews, rave place impressed, quite disappointed overall, rooms average just average, believe review compared hilton not close, honestly compare holiday inn, outdated left lot desired, tub quite annoying, bathroom floor flooded shower, rooms/bathrooms need renovation, food yikes start, buffets average best, restaurants near impossible reservations allow make 1 day advance claiming fully booked, arrive reservation restaurant, tables, think force buffets cheaper easier, restaurants did okay just okay ca n't rave, note english definately second language, traveled places people speak underestand english, called service express spanish speaking person answered occassion hardly understand, things called fixed basically just ignored, spanish learned high school moons ago came handy, pools great spacious nicely appointed, swim bars fun towels pool gone, told day needed return hour towels, annoying want pool beach, constantly run lobby nice 2 went night dinner drinks, took 20 minutes waitress come drink order, lots laughs best it.we did lot fun got great tan make best situation loved beach/pools thank god did n't spend time rooms, overall n't expect great food great accomodations wo n't disappointed, n't expecting st. regis seasons understand all-inclusive resort needs updating better food,  ",0
2025-07-18 21:18:21,"pre-cruise stay- excellent stayed hotel prior cruise ruby princess.room excellent spacious comfortable, bathroom nice lovely complimentary toiletries.the bed provised comfortable night sleep.when arrived evening needed items set walk walmart blocks away, gave idea impossible cross road let, returned hotel promptly got taxi.the morning crossed slightly quieter road small area shops/cafes opposite hotel breakfast, fine recommended having spoken people spent considerably staying hotel breakfast.we pleasant hour having drink gardens pool.after cruise taken hotel lunch, ok nothing compared used ship overall pleased hotel happy stay,  ",1
2025-07-18 21:18:21,"excellent tourist hotel spent 4 nights week reviews praised highly, modern clean building small furnished rooms friendly staff excellent breakfast, good location 3 minutes walk metro 25-30 minutes walk main square highly recomended stay come barcelona,  ",1
2025-07-18 21:18:21,"pleasant resort just returned short 3-night stay pointe hilton tapatio cliffs 3 sisters, lovely pleasant resort daunting site map desk provides check-in, turned not case, actually quite easy spread resort pools main waterfalls slide hot tubs, depending time year pool, resort set like small community park car need car resort not walking distance scottsdale shopping 25-minute drive away good restaurants room, rooms comfortably furnished tasteful southwestern theme, ate 2 4 restaurants property i.e, affordable ones prices quite fair, did not venture 2 expensive ones, 2 working worth 9/day not person room use well-equipped fitness center, did encounter minor problem room realized went showers heading dinner 1st night resulted room change, staff extremely accommodating including extra blankets pillows towels change right away, not complain just b/c went wrong hotel/resort, long problem quickly properly rectified property did job, not room perfect time, quick note sedona 90-minute drive tapatio cliffs, worth trip, simply beautiful,  ",1
2025-07-18 21:18:21,"good hotel accident not booked driving florence, great great location, extremely friendly face stay florence, great location,  ",1
2025-07-18 21:18:21,"loved regina perfect great location, lovely clean comfortable room softest cotton sheets experienced, fabulous breakfast choice unlimited great cocktails helpful staff, stayed 3 nights definitely,  ",1
2025-07-18 21:18:21,"good location good value money stayed holiday inn berlin humboldt park hotel 16-02-07 19-02-07. couples, purpose trip sightseeing berlin.the hotel opposite metro gesundbrunnen station 4 stops alexander-platz, neighbourhood quiet eating places not really need breckfast.you use stores gesundbrunnen centre big mall centre outside gesundbrunnen station open 08:00-22:00 food stores open 09:00 stores 10:00 closed sundays rooms clean decorated functioned, bed comfortable quilt short narrow, solved problem putting maximum heating, breakfast nice suggest food streets__Ç br/ main advantage hotel staff friendly polite quick efficient, really tried helpful way, helped ticket issuing gave directions metro sightseeing, definitely stay hotel future great value money.some tips transport city metro especially trains s-bahn quite complicated homework travelling visit information store airport airport ask need necessary maps, schonefeld airport located inside zone b probably use ticket ab zones going airport city center, welcomecard 2007 probably wise choice 2 3 days stay check information store, miss won__Ç_é_ opportunity ask anybody train station schonefeld airport, careful citytourcard 1-2___ chipper probably welcome card better discounts citytourcard, train station automatic machines issuing tickets cards probably lot people queuing not possible look understand, did not good search machines looks like machines sell welcome card citytourcard ones no careful, time use train double check correct platform correct train not quite sure prefer german ask not expect especially not speak good german, experienced people telling wrong info giving correct ones wagon convenient way quick look city centre bus lines 100 200. people not speak english example potsdam hauptbahnhof info store print schedule trains depends skills correct train, going visit sanssouci palace rest palaces potsdam prepared tour guided german language, brochure english telling remains mystery especially people ask things, course pay guided tour not allow,  ",1
2025-07-18 21:18:21,"absolutely faaabulous, wanting experience florence noise heat traffic book hotel, stay 2 days superb, hotel beautifully restored tasteful staff extremely helpful intrusive, having stayed expensive 500 usd+ hotels centre not consider place beautifully private quiet, aussies toorak florence,  ",1
2025-07-18 21:18:21,"great room great location booked hotel seeing good reviews not disappointed, booked 2 bed queen suite time ago 2 days fly noticed good rate boston experience package included breakfast tickets duck tour science museum imax theatre 10 night, able make change rate website, hotel location excellent- close prudential centre shops duck tour plenty restaurants boyston street, suite room 509 lovely spacious bed room 2 large comfortable double beds seperate living room sofa bed second tv useful 5 yr old son awake 3 rest wanted sleep.. nice bathroom good quality smellies bathrobes wardrobe, breakfast excellent, kids loved diy waffle maker,  ",1
2025-07-18 21:18:21,"excellent choice theatre district live area chose stay overnight midtown wine tasting corner, pros location location location, just steps times square, surprisingly quiet manhattan hotel, convenient inexpensive parking right door, attentive friendly staff total can-do attitude, beautiful comfortable common areas, coffee tea available 24/7, room decor themed welcome change ho-hum routine, large shower comfortable, sparkling clean.con bed lumpy sure changed room mentioned it.enjoy stay incredible gem midtown,  ",1
2025-07-18 21:18:21,"awesome just returned stayed hotel weeks enjoyed everyday location great neutral waikiki desk helpfull cheerfull accomadating friends came join putting floor definetly stay,  ",1
2025-07-18 21:18:21,"not 5 star hotel stayed hotel recent business trip, location great short walk central station easy access amsterdam attractions, not 5 star hotel reality tired 4 star hotel, room small dire need updating, 5th floor accessed lift hidden away hotel, despite higher floor left note hotel management ear plugs block noise dam square actually needed block loud awful music piped hotel corridors, looking window perfect view apartments opposite meant blinds closed times privacy, bathroom seen better days hairdryer shreds unusable, called desk brought minutes.overall staff friendly helpful rooms need updating, hotel needs downgrade star rating dissapointed guests,  ",0
2025-07-18 21:18:21,"langham place best place outside central langham place great hotel mongkok, heading hong kong work pleasure fantastic place stay paying high prices central train stops away, langham place connected langham mall trendy mega-mall bit trendy tasts interesting latest fads, blocks away ladies market electronics market sports market interesting night bargain shopping, hotel iteself fabulous bathroom shares glass wall hotel room cool, favorite negative edge rooftop pool high-end exercise room, morning breaksfast fabulous great selection fruits breads hot foods,  ",1
2025-07-18 21:18:21,"architecture great user-centeredness low really hard complain biltmore pheonix, really lovely live interesting architecture lovely surroundings.having just concluded 3 nights business trip observation familir prairie school know rooms lovely balconies useless, blacony shared making impossible open drapes dressed fresh air, ca n't sleep door open risking walking room, obviously hard change architecture complaint, az love fresh air private balcony let enjoy surroundings, biltmore sleep ac drapes closed, ick ultimately prefer fairmont scottsdale princess phoenician, going spend kind money fancy room able use balcony easily,  ",1
2025-07-18 21:18:21,"great stay, barcelona 10 days october 2008 staying soho hotel nÄ_ëÙ_ez navarro hotels spain, hotel location good near universities 2 major shopping areas lots action close did not trouble finding way bit help concierges time city bit partner conference days.the property approximately 50+ room boutique hotel honest trip europe having worked management large high-end hotel vancouver bc canada soho definitely surpassed expectations, taken care property extremely clean beautiful kind funky fairly minimalist liked room nice features quite spacious booked, rooftop terrace perfect place spend couple hours afternoon weather allowed reading book whatnot good view city, breakfast set-up set restaurant 7-11am included room charge, not just continental included hot items fruit yogurt cereal pastry, substantial healthy not-so healthy items refilled timely manner.the service outstanding including housekeeping especially desk/concierge service particular alessio erica informative patient gracious excellent recommendations restaurants events really helped make trip, helped procure tickets football game flamenco lot fun, mildly negative item say part-way stay apparently family teenage offspring moved door hear mother yelling quite clearly luckily english nights row, overall completely recommend hotel staff saying standards quite high having worked industry years, thanks entire team helping make trip europe amazing experience,  ",1
2025-07-18 21:18:21,"clean rooms rooms hotel pro bowl 2/10-2/14, rooms clean hotel staff great, parking limited spaces small want avoid larger suv trailblazer explorer jeep etc.., parking 18 day noise huge problem, rooms located 6th 7th floor facing west, emergency stairwell doors rooms, people went doors 24 hours day doors slam closed everytime, street noise really bad floors hear people yelling laughing talking hours day, bar somehwere close night 2:30 3:30 dump glass bottles metal trash bin, goes 30 minutes, trash truck comes 5:00 daily dumps 5-7 trash cans, cafe hotel average employees friendly, best hotel location, right middle waikiki close walking distance shopping food beach,  ",0
2025-07-18 21:18:21,"good location reading reviews bit concerned travel agent booked, did n't need, yes rooms tiny time spend, clean location great, did n't eat hotel cheaper charlie browns round corner ca n't coment food, easy links underground ferry avoided touristy places dinner possible great local restaurant doors, stayed worse places money worse locations,  ",0
2025-07-18 21:18:21,"fabulous, singapore fabulous city aware general hotels higher standard service europe, book not disappointed style service facilities way, bend backwards look example birthday stay came room hand decorated birthday cake fruit arrangement complimentary left room, breakfast buffet took 3 rooms really, loved place hope day recommend,  ",1
2025-07-18 21:18:21,"just good true stayed 3 nights felt sense loss left, beautful building sublime views perfect service tasty food, fantastic room amazing bathroom state art toilet, 100 recommended,  ",1
2025-07-18 21:18:21,"noisy wife booked nights hotel did not enjoy experience, clean friendly noise level resulted no sleep, rooms floor right hand building avoided, recycling trash bins outside windows collected early hours morning, windows did not lock properly provided no barrier outside noises, plus location excellent,  ",0
2025-07-18 21:18:21,"great room stay stayed nights business trip great hotel great room great food near,  ",1
2025-07-18 21:18:21,"relaxing beautiful resort returned 02/01/06 7 day stay agree positive experiences posted past regarding resort won__Ç_é_ reiterate, booked trip apple vacations definitely recommend, met airport detroit punta cana apple reps apple rep resort, problem apple rep resolved.we did not problem language, fun trying learn spanish received trying, really needed close resort understood english.there great selection food interesting try buffets, ate mediterranean japanese gourmet french seafood ala carte restaurants, mediterranean fairly new best order lobster provencal like seafood chef__Ç_é_ special.bringing insulated mugs great suggestion sure beats repeated trips bars little plastic cups, lot people beach early reserve spot chairs umbrellas available left beach near volleyball court, resort supposedly week felt bit crowded, suggestion not seen posted concerned calling u.s. verison phone signal indicated roam did not try, bought verison calling card 10 u.s. good 45 minutes, hotel charged 1 u.s. room just dial 9-611, easy way touch kids parents home.the small shopping did resort lobby stores turned pretty good bargain compared beach vendors outdoor market resort grounds, suggest look lobby stores idea prices charge begin experience vendors, bought coffee 4 u.s. beach vendors wanted 14 start, stayed premier section enjoyable, pool buffet restaurant, love kids family resort times nice escape inevitable crying babies, long way beach shuttles reliable walks helped offset extra eating did, spent time pool beach loved, scheduling water sport activities beach no problem, reserve spot 2 days advance got wanted do.in conclusion didn__Ç_é_ great time resort probably just stayed home, glad try answer questions,  ",1
2025-07-18 21:18:21,"orchard good not great orchard worked trip, location convenient staff incredibly polite friendly.three negatives:1 wireless network worked sporadically, called support technicians not helpful.2 ordered room service night photocopied menu pages room not accurate restaurant did not things no menu.3 exercise room unusually small underequippedoverall hotel clean comfortable, definitely decent place stay union square,  ",1
2025-07-18 21:18:21,"charming french quarter hotel nicest feature place d'armes spacious lush courtyards center hotel, addition tables enjoy outdoor continental breakfast included room rate features small attractive pool, pleasant breakfast room courtyard, lobby area small nicely appointed.the hotel located quiet block blocks bourbon st. location edge central commercial area french quarter want visit quarter 10 12 block walk.the common areas room clean maintained, room average sized attractively furnished looked like recently redecorated.the staff generally friendly helpful.there parking garage hotel extra charge great car.the negatives property matress room sunk middle badly needed replacing bathroom tiny swimming pool leaves room looked exterior corridor hallway limiting privacy wanted leave curtains open faced wall.considering rate paid significantly historic french quarter hotels happy choice accomodations,  ",1
2025-07-18 21:18:21,"did not want come home just got best vacation, highly recomend resort, rooms clean great house keeping service, make sure stay villas new section property, food awesome ate la carte nights buffet anytime day great, drink moment wake moment head rest, animation crew awseome laughing participating activity, make sure look happy boy, trip 1/2, like party n't miss night club great music open 11:30 3:00 a.m. sum best vacation great place stay, year,  ",1
2025-07-18 21:18:21,"lovely punta cana princess lovely but..having just returned 2 week holiday punta cana princess experienced good food lovely room great service relaxing holiday, 2 laundry bags smaller garments t shirts shorts 1 pair pants 1 sun dress rest small stuff= 72.00, accidently broke 2 cup carafe coffee machine room= 20.00, added expences felt line, overall vacation great great hosts hostessess mention little joe monster truck safari, informative came away tour feeling satisfied knowledge acquired country.dale donnabritish columbia canada,  ",0
2025-07-18 21:18:21,"definitely not best resort, 3 girl friends stayed caribe club princess end september say quite disappointed, traveled group dr handful occassions stayed beautiful resorts, easy going group mid-20s love fun vacation say resort ranks lowest resorts stayed, check-in wait 2 hours check-in rooms, n't like arrived morning early evening expecting rooms ready, couple drinks, finally got rooms waited 45 minutes luggages delivered room, not mention room hot felt like no air circulation, definitely n't good start vacation.restaurants/food n't cook meals guess good thing, lots variety pretty make reservations thing day la carte restaurants luck, ended eating buffet part.beach/pool/grounds nicer punta cana beaches defintely not palapas, pools nice use touch needed better cleaning debris accumulates them.entertainment typical animacion/entertainment team various activities day nightly shows, overall friendly staff dominican people reasons love country, love cute dominican boys did encounter couple aggressive way flirtatious actually annoying asked money bluntly, staff friendly smiling.overall resort attracts europeans canadians minorities tourists, not bad resort, got good deal vacation package paid stay resort known better, guess paid,  ",0
2025-07-18 21:18:21,"ritz-carlton lost place over-crowded pool-side jam packed lawnchairs pool filled floating mats buoys hardly garden, absurd, beach ran umbrellas guy taking drinks orders, place taken major stockbrokers convention fratboys reunion, terrible, left night, hotel feels tired abused, lobby nice impression hallways rooms dank dingy crowded worst ritz-carlton stayed at.to fair left early hurricane dean heading near puerto rico really hotel want dogde,  ",0
